date,open,close,,buy_mo,price_change_mo,percent_change_mo,overall_ret_buy_mo,buy_mc,price_change_mc,percent_change_mc,overall_ret_buy_mc,buy_monthly,,buy_quarterly,buy_and_hold,,,buy_and_hold,,Invesment Amount,# of Shares
2015-09-18,195.71,195.45,,"$10,610.54",-$0.26,-0.1328%,,"$11,863.44",-$4.02,-2.0127%,,,,,"$12,604.50",,,,,,
2015-09-21,196.44,196.46,,"$10,611.62",$0.02,0.0102%,,"$11,923.53",$0.99,0.5065%,,,,,"$12,651.51",,,,,,
2015-09-22,193.88,193.91,,"$10,613.26",$0.03,0.0155%,,"$11,766.95",-$2.58,-1.3132%,,,,,"$12,486.64",,,,,,
2015-09-23,194.11,193.6,,"$10,585.38",-$0.51,-0.2627%,,"$11,779.08",$0.20,0.1031%,,,,,"$12,501.45",,,,,,
2015-09-24,192.15,192.9,,"$10,626.69",$0.75,0.3903%,,"$11,690.86",-$1.45,-0.7490%,,,,,"$12,375.22",,,,,,
2015-09-25,194.64,192.85,,"$10,528.96",-$1.79,-0.9196%,,"$11,796.32",$1.74,0.9020%,,,,,"$12,535.58",,,,,,
2015-09-28,191.78,188.01,,"$10,321.99",-$3.77,-1.9658%,,"$11,730.87",-$1.07,-0.5548%,,,,,"$12,351.39",,,,,,
2015-09-29,188.27,188.12,,"$10,313.76",-$0.15,-0.0797%,,"$11,747.09",$0.26,0.1383%,,,,,"$12,125.33",,,,,,
2015-09-30,190.37,191.63,,"$10,382.03",$1.26,0.6619%,,"$11,887.59",$2.25,1.1960%,,,,,"$12,260.58",,,,,,
2015-10-01,192.08,192.13,,"$10,384.73",$0.05,0.0260%,,"$11,915.50",$0.45,0.2348%,,,,,"$12,370.71",,,,,,
2015-10-02,189.77,195,,"$10,670.93",$5.23,2.7560%,,"$11,769.14",-$2.36,-1.2283%,,,,,"$12,221.94",,,,,,
2015-10-05,196.46,198.47,,"$10,780.10",$2.01,1.0231%,,"$11,857.26",$1.46,0.7487%,,,,,"$12,652.80",,,,,,
2015-10-06,198.31,197.79,,"$10,751.84",-$0.52,-0.2622%,,"$11,847.70",-$0.16,-0.0806%,,,,,"$12,771.95",,,,,,
2015-10-07,198.9,199.41,,"$10,779.41",$0.51,0.2564%,,"$11,914.19",$1.11,0.5612%,,,,,"$12,809.94",,,,,,
2015-10-08,198.95,201.21,,"$10,901.86",$2.26,1.1360%,,"$11,886.71",-$0.46,-0.2307%,,,,,"$12,813.16",,,,,,
2015-10-09,201.38,201.33,,"$10,899.15",-$0.05,-0.0248%,,"$11,896.75",$0.17,0.0845%,,,,,"$12,969.67",,,,,,
2015-10-12,201.42,201.52,,"$10,904.56",$0.10,0.0496%,,"$11,902.07",$0.09,0.0447%,,,,,"$12,972.24",,,,,,
2015-10-13,200.65,200.25,,"$10,882.82",-$0.40,-0.1994%,,"$11,850.68",-$0.87,-0.4317%,,,,,"$12,922.65",,,,,,
2015-10-14,200.18,199.29,,"$10,834.44",-$0.89,-0.4446%,,"$11,846.54",-$0.07,-0.0350%,,,,,"$12,892.38",,,,,,
2015-10-15,200.08,202.35,,"$10,957.36",$2.27,1.1345%,,"$11,893.50",$0.79,0.3964%,,,,,"$12,885.94",,,,,,
2015-10-16,202.83,203.27,,"$10,981.13",$0.44,0.2169%,,"$11,921.72",$0.48,0.2372%,,,,,"$13,063.05",,,,,,
2015-10-19,202.5,203.37,,"$11,028.31",$0.87,0.4296%,,"$11,876.56",-$0.77,-0.3788%,,,,,"$13,041.80",,,,,,
2015-10-20,202.85,203.09,,"$11,041.35",$0.24,0.1183%,,"$11,846.19",-$0.52,-0.2557%,,,,,"$13,064.34",,,,,,
2015-10-21,203.61,201.85,,"$10,945.91",-$1.76,-0.8644%,,"$11,876.52",$0.52,0.2560%,,,,,"$13,113.29",,,,,,
2015-10-22,202.98,205.26,,"$11,068.87",$2.28,1.1233%,,"$11,943.01",$1.13,0.5598%,,,,,"$13,072.71",,,,,,
2015-10-23,207.25,207.51,,"$11,082.75",$0.26,0.1255%,,"$12,058.79",$1.99,0.9695%,,,,,"$13,347.72",,,,,,
2015-10-26,207.3,207,,"$11,066.71",-$0.30,-0.1447%,,"$12,046.59",-$0.21,-0.1012%,,,,,"$13,350.94",,,,,,
2015-10-27,206.2,206.6,,"$11,088.18",$0.40,0.1940%,,"$12,000.03",-$0.80,-0.3865%,,,,,"$13,280.09",,,,,,
2015-10-28,207,208.95,,"$11,192.63",$1.95,0.9420%,,"$12,023.27",$0.40,0.1936%,,,,,"$13,331.62",,,,,,
2015-10-29,208.35,208.83,,"$11,218.42",$0.48,0.2304%,,"$11,988.74",-$0.60,-0.2872%,,,,,"$13,418.56",,,,,,
2015-10-30,209.06,207.93,,"$11,157.78",-$1.13,-0.5405%,,"$12,001.95",$0.23,0.1101%,,,,,"$13,464.29",,,,,,
2015-11-02,208.32,210.39,,"$11,268.65",$2.07,0.9937%,,"$12,024.46",$0.39,0.1876%,,,,,"$13,416.63",,,,,,
2015-11-03,209.97,211,,"$11,323.93",$1.03,0.4905%,,"$12,000.45",-$0.42,-0.1996%,,,,,"$13,522.90",,,,,,
2015-11-04,211.35,210.36,,"$11,270.89",-$0.99,-0.4684%,,"$12,020.36",$0.35,0.1659%,,,,,"$13,611.77",,,,,,
2015-11-05,210.43,210.15,,"$11,255.89",-$0.28,-0.1331%,,"$12,024.36",$0.07,0.0333%,,,,,"$13,552.52",,,,,,
2015-11-06,209.74,210.04,,"$11,271.99",$0.30,0.1430%,,"$12,000.90",-$0.41,-0.1951%,,,,,"$13,508.08",,,,,,
2015-11-09,209.31,208.08,,"$11,205.75",-$1.23,-0.5876%,,"$11,959.19",-$0.73,-0.3476%,,,,,"$13,480.39",,,,,,
2015-11-10,207.51,208.56,,"$11,262.45",$1.05,0.5060%,,"$11,926.43",-$0.57,-0.2739%,,,,,"$13,364.46",,,,,,
2015-11-11,208.88,207.74,,"$11,200.99",-$1.14,-0.5458%,,"$11,944.73",$0.32,0.1534%,,,,,"$13,452.70",,,,,,
2015-11-12,206.5,204.84,,"$11,110.94",-$1.66,-0.8039%,,"$11,873.43",-$1.24,-0.5969%,,,,,"$13,299.41",,,,,,
2015-11-13,204.35,202.54,,"$11,012.53",-$1.81,-0.8857%,,"$11,845.03",-$0.49,-0.2392%,,,,,"$13,160.95",,,,,,
2015-11-16,202.32,205.62,,"$11,192.15",$3.30,1.6311%,,"$11,832.16",-$0.22,-0.1086%,,,,,"$13,030.21",,,,,,
2015-11-17,205.99,205.47,,"$11,163.90",-$0.52,-0.2524%,,"$11,853.45",$0.37,0.1799%,,,,,"$13,266.57",,,,,,
2015-11-18,206.04,208.73,,"$11,309.65",$2.69,1.3056%,,"$11,886.34",$0.57,0.2774%,,,,,"$13,269.79",,,,,,
2015-11-19,208.59,208.55,,"$11,307.48",-$0.04,-0.0192%,,"$11,878.36",-$0.14,-0.0671%,,,,,"$13,434.02",,,,,,
2015-11-20,209.45,209.3108,,"$11,299.97",-$0.14,-0.0665%,,"$11,929.63",$0.90,0.4316%,,,,,"$13,489.41",,,,,,
2015-11-23,209.38,209.07,,"$11,283.24",-$0.31,-0.1481%,,"$11,933.57",$0.07,0.0331%,,,,,"$13,484.90",,,,,,
2015-11-24,207.87,209.35,,"$11,363.57",$1.48,0.7120%,,"$11,865.07",-$1.20,-0.5740%,,,,,"$13,387.65",,,,,,
2015-11-25,209.5,209.32,,"$11,353.81",-$0.18,-0.0859%,,"$11,873.58",$0.15,0.0717%,,,,,"$13,492.63",,,,,,
2015-11-27,209.43,209.56,,"$11,360.86",$0.13,0.0621%,,"$11,879.82",$0.11,0.0526%,,,,,"$13,488.12",,,,,,
2015-11-30,209.75,208.69,,"$11,303.44",-$1.06,-0.5054%,,"$11,890.59",$0.19,0.0907%,,,,,"$13,508.73",,,,,,
2015-12-01,209.44,210.68,,"$11,370.37",$1.24,0.5921%,,"$11,933.32",$0.75,0.3594%,,,,,"$13,488.76",,,,,,
2015-12-02,210.615,208.529,,"$11,257.75",-$2.09,-0.9904%,,"$11,929.64",-$0.06,-0.0309%,,,,,"$13,564.44",,,,,,
2015-12-03,208.83,205.61,,"$11,084.17",-$3.22,-1.5419%,,"$11,946.86",$0.30,0.1443%,,,,,"$13,449.48",,,,,,
2015-12-04,206.08,209.62,,"$11,274.57",$3.54,1.7178%,,"$11,974.17",$0.47,0.2286%,,,,,"$13,272.36",,,,,,
2015-12-07,209.23,208.35,,"$11,227.15",-$0.88,-0.4206%,,"$11,951.89",-$0.39,-0.1861%,,,,,"$13,475.24",,,,,,
2015-12-08,206.49,206.949,,"$11,252.10",$0.46,0.2223%,,"$11,845.19",-$1.86,-0.8927%,,,,,"$13,298.77",,,,,,
2015-12-09,206.19,205.34,,"$11,205.72",-$0.85,-0.4122%,,"$11,801.75",-$0.76,-0.3668%,,,,,"$13,279.45",,,,,,
2015-12-10,205.42,205.87,,"$11,230.27",$0.45,0.2191%,,"$11,806.35",$0.08,0.0390%,,,,,"$13,229.86",,,,,,
2015-12-11,203.35,201.88,,"$11,149.08",-$1.47,-0.7229%,,"$11,661.83",-$2.52,-1.2241%,,,,,"$13,096.54",,,,,,
2015-12-14,202.07,202.9008,,"$11,194.92",$0.83,0.4111%,,"$11,672.80",$0.19,0.0941%,,,,,"$13,014.10",,,,,,
2015-12-15,204.7,205.0308,,"$11,213.01",$0.33,0.1616%,,"$11,776.31",$1.80,0.8867%,,,,,"$13,183.49",,,,,,
2015-12-16,206.365,208.03,,"$11,303.48",$1.66,0.8068%,,"$11,852.94",$1.33,0.6507%,,,,,"$13,290.72",,,,,,
2015-12-17,208.4,204.86,,"$11,111.47",-$3.54,-1.6987%,,"$11,874.02",$0.37,0.1779%,,,,,"$13,421.78",,,,,,
2015-12-18,202.77,200.0208,,"$10,960.82",-$2.75,-1.3558%,,"$11,752.88",-$2.09,-1.0202%,,,,,"$13,059.19",,,,,,
2015-12-21,201.41,201.67,,"$10,974.97",$0.26,0.1291%,,"$11,834.51",$1.39,0.6945%,,,,,"$12,971.60",,,,,,
2015-12-22,202.715,203.5,,"$11,017.47",$0.78,0.3872%,,"$11,895.83",$1.05,0.5182%,,,,,"$13,055.65",,,,,,
2015-12-23,204.69,206.02,,"$11,089.06",$1.33,0.6498%,,"$11,965.40",$1.19,0.5848%,,,,,"$13,182.84",,,,,,
2015-12-24,205.72,205.68,,"$11,086.90",-$0.04,-0.0194%,,"$11,947.97",-$0.30,-0.1456%,,,,,"$13,249.18",,,,,,
2015-12-28,204.86,205.21,,"$11,105.85",$0.35,0.1708%,,"$11,900.34",-$0.82,-0.3987%,,,,,"$13,193.79",,,,,,
2015-12-29,206.51,207.4,,"$11,153.71",$0.89,0.4310%,,"$11,975.73",$1.30,0.6335%,,,,,"$13,300.06",,,,,,
2015-12-30,207.11,205.93,,"$11,090.16",-$1.18,-0.5697%,,"$11,958.98",-$0.29,-0.1398%,,,,,"$13,338.70",,,,,,
2015-12-31,205.13,203.87,,"$11,022.04",-$1.26,-0.6142%,,"$11,912.52",-$0.80,-0.3885%,,,,,"$13,211.18",,,,,,
2016-01-04,200.49,201.0192,,"$11,051.13",$0.53,0.2640%,,"$11,715.02",-$3.38,-1.6579%,,,,,"$12,912.35",,,,,,
2016-01-05,201.4,201.36,,"$11,048.94",-$0.04,-0.0199%,,"$11,737.22",$0.38,0.1894%,,,,,"$12,970.95",,,,,,
2016-01-06,198.34,198.82,,"$11,075.68",$0.48,0.2420%,,"$11,561.18",-$3.02,-1.4998%,,,,,"$12,773.88",,,,,,
2016-01-07,195.33,194.05,,"$11,003.10",-$1.28,-0.6553%,,"$11,358.24",-$3.49,-1.7554%,,,,,"$12,580.02",,,,,,
2016-01-08,195.19,191.923,,"$10,818.93",-$3.27,-1.6738%,,"$11,424.97",$1.14,0.5875%,,,,,"$12,571.01",,,,,,
2016-01-11,193.01,192.11,,"$10,768.49",-$0.90,-0.4663%,,"$11,489.68",$1.09,0.5664%,,,,,"$12,430.60",,,,,,
2016-01-12,193.82,193.6608,,"$10,759.64",-$0.16,-0.0821%,,"$11,591.95",$1.71,0.8901%,,,,,"$12,482.77",,,,,,
2016-01-13,194.45,188.83,,"$10,448.66",-$5.62,-2.8902%,,"$11,639.19",$0.79,0.4075%,,,,,"$12,523.35",,,,,,
2016-01-14,189.55,191.93,,"$10,579.86",$2.38,1.2556%,,"$11,683.57",$0.72,0.3813%,,,,,"$12,207.77",,,,,,
2016-01-15,186.77,187.81,,"$10,638.77",$1.04,0.5568%,,"$11,369.46",-$5.16,-2.6885%,,,,,"$12,028.72",,,,,,
2016-01-19,189.96,188.06,,"$10,532.36",-$1.90,-1.0002%,,"$11,499.61",$2.15,1.1448%,,,,,"$12,234.17",,,,,,
2016-01-20,185.03,185.65,,"$10,567.65",$0.62,0.3351%,,"$11,314.33",-$3.03,-1.6112%,,,,,"$11,916.66",,,,,,
2016-01-21,186.21,186.69,,"$10,594.89",$0.48,0.2578%,,"$11,348.46",$0.56,0.3016%,,,,,"$11,992.66",,,,,,
2016-01-22,189.78,190.52,,"$10,636.21",$0.74,0.3899%,,"$11,536.29",$3.09,1.6552%,,,,,"$12,222.58",,,,,,
2016-01-25,189.92,187.64,,"$10,508.52",-$2.28,-1.2005%,,"$11,499.96",-$0.60,-0.3149%,,,,,"$12,231.60",,,,,,
2016-01-26,188.42,190.2,,"$10,607.79",$1.78,0.9447%,,"$11,547.77",$0.78,0.4157%,,,,,"$12,134.99",,,,,,
2016-01-27,189.58,188.13,,"$10,526.66",-$1.45,-0.7648%,,"$11,510.12",-$0.62,-0.3260%,,,,,"$12,209.70",,,,,,
2016-01-28,189.96,189.11,,"$10,479.55",-$0.85,-0.4475%,,"$11,622.09",$1.83,0.9727%,,,,,"$12,234.17",,,,,,
2016-01-29,190.02,193.7208,,"$10,683.65",$3.70,1.9476%,,"$11,678.01",$0.91,0.4812%,,,,,"$12,238.04",,,,,,
2016-02-01,192.53,193.65,,"$10,745.80",$1.12,0.5817%,,"$11,606.23",-$1.19,-0.6147%,,,,,"$12,399.69",,,,,,
2016-02-02,191.96,190.16,,"$10,645.04",-$1.80,-0.9377%,,"$11,504.94",-$1.69,-0.8727%,,,,,"$12,362.98",,,,,,
2016-02-03,191.41,191.3,,"$10,638.92",-$0.11,-0.0575%,,"$11,580.57",$1.25,0.6573%,,,,,"$12,327.56",,,,,,
2016-02-04,190.71,191.6,,"$10,688.57",$0.89,0.4667%,,"$11,544.85",-$0.59,-0.3084%,,,,,"$12,282.48",,,,,,
2016-02-05,190.99,187.95,,"$10,518.44",-$3.04,-1.5917%,,"$11,508.09",-$0.61,-0.3184%,,,,,"$12,300.51",,,,,,
2016-02-08,185.77,185.42,,"$10,498.62",-$0.35,-0.1884%,,"$11,374.61",-$2.18,-1.1599%,,,,,"$11,964.32",,,,,,
2016-02-09,183.36,185.43,,"$10,617.15",$2.07,1.1289%,,"$11,248.24",-$2.06,-1.1110%,,,,,"$11,809.11",,,,,,
2016-02-10,186.41,185.27,,"$10,552.22",-$1.14,-0.6116%,,"$11,307.69",$0.98,0.5285%,,,,,"$12,005.54",,,,,,
2016-02-11,182.34,182.86,,"$10,582.31",$0.52,0.2852%,,"$11,128.86",-$2.93,-1.5815%,,,,,"$11,743.41",,,,,,
2016-02-12,184.96,186.63,,"$10,677.86",$1.67,0.9029%,,"$11,256.67",$2.10,1.1484%,,,,,"$11,912.15",,,,,,
2016-02-16,188.77,189.78,,"$10,734.99",$1.01,0.5350%,,"$11,385.74",$2.14,1.1467%,,,,,"$12,157.53",,,,,,
2016-02-17,191.16,192.88,,"$10,831.58",$1.72,0.8998%,,"$11,468.53",$1.38,0.7272%,,,,,"$12,311.46",,,,,,
2016-02-18,193.2,192.09,,"$10,769.35",-$1.11,-0.5745%,,"$11,487.56",$0.32,0.1659%,,,,,"$12,442.84",,,,,,
2016-02-19,191.17,192,,"$10,816.10",$0.83,0.4342%,,"$11,432.54",-$0.92,-0.4789%,,,,,"$12,312.10",,,,,,
2016-02-22,193.87,194.78,,"$10,866.87",$0.91,0.4694%,,"$11,543.89",$1.87,0.9740%,,,,,"$12,485.99",,,,,,
2016-02-23,194,192.32,,"$10,772.77",-$1.68,-0.8660%,,"$11,497.66",-$0.78,-0.4005%,,,,,"$12,494.36",,,,,,
2016-02-24,190.63,193.2,,"$10,918.00",$2.57,1.3482%,,"$11,396.63",-$1.69,-0.8787%,,,,,"$12,277.32",,,,,,
2016-02-25,193.73,195.54,,"$11,020.01",$1.81,0.9343%,,"$11,427.89",$0.53,0.2743%,,,,,"$12,476.98",,,,,,
2016-02-26,196.57,195.0892,,"$10,936.99",-$1.48,-0.7533%,,"$11,488.09",$1.03,0.5267%,,,,,"$12,659.88",,,,,,
2016-02-29,195.11,193.56,,"$10,850.11",-$1.55,-0.7944%,,"$11,489.31",$0.02,0.0107%,,,,,"$12,565.85",,,,,,
2016-03-01,195.01,198.11,,"$11,022.59",$3.10,1.5897%,,"$11,575.38",$1.45,0.7491%,,,,,"$12,559.41",,,,,,
2016-03-02,197.74,199,,"$11,092.82",$1.26,0.6372%,,"$11,553.76",-$0.37,-0.1868%,,,,,"$12,735.24",,,,,,
2016-03-03,198.79,199.775,,"$11,147.79",$0.99,0.4955%,,"$11,541.57",-$0.21,-0.1055%,,,,,"$12,802.86",,,,,,
2016-03-04,200.01,200.43,,"$11,171.20",$0.42,0.2100%,,"$11,555.15",$0.23,0.1176%,,,,,"$12,881.43",,,,,,
2016-03-07,199.34,200.59,,"$11,241.25",$1.25,0.6271%,,"$11,492.31",-$1.09,-0.5438%,,,,,"$12,838.28",,,,,,
2016-03-08,199.32,198.4,,"$11,189.36",-$0.92,-0.4616%,,"$11,419.55",-$1.27,-0.6331%,,,,,"$12,836.99",,,,,,
2016-03-09,199.36,199.38,,"$11,190.48",$0.02,0.0100%,,"$11,474.80",$0.96,0.4839%,,,,,"$12,839.57",,,,,,
2016-03-10,199.96,199.54,,"$11,166.98",-$0.42,-0.2100%,,"$11,508.18",$0.58,0.2909%,,,,,"$12,878.21",,,,,,
2016-03-11,201.26,202.76,,"$11,250.21",$1.50,0.7453%,,"$11,607.38",$1.72,0.8620%,,,,,"$12,961.94",,,,,,
2016-03-14,202.16,202.5,,"$11,269.13",$0.34,0.1682%,,"$11,573.03",-$0.60,-0.2959%,,,,,"$13,019.90",,,,,,
2016-03-15,201.36,202.17,,"$11,314.46",$0.81,0.4023%,,"$11,507.88",-$1.14,-0.5630%,,,,,"$12,968.38",,,,,,
2016-03-16,201.6,203.34,,"$11,412.11",$1.74,0.8631%,,"$11,475.44",-$0.57,-0.2819%,,,,,"$12,983.83",,,,,,
2016-03-17,203.24,204.63,,"$11,490.16",$1.39,0.6839%,,"$11,469.79",-$0.10,-0.0492%,,,,,"$13,089.46",,,,,,
2016-03-18,204.17,204.38,,"$11,501.98",$0.21,0.1029%,,"$11,444.01",-$0.46,-0.2248%,,,,,"$13,149.35",,,,,,
2016-03-21,204.07,204.67,,"$11,535.80",$0.60,0.2940%,,"$11,426.65",-$0.31,-0.1517%,,,,,"$13,142.91",,,,,,
2016-03-22,203.76,204.56,,"$11,581.09",$0.80,0.3926%,,"$11,375.85",-$0.91,-0.4446%,,,,,"$13,122.95",,,,,,
2016-03-23,204.11,203.2092,,"$11,529.98",-$0.90,-0.4413%,,"$11,350.82",-$0.45,-0.2200%,,,,,"$13,145.49",,,,,,
2016-03-24,202,203.12,,"$11,593.91",$1.12,0.5545%,,"$11,283.28",-$1.21,-0.5951%,,,,,"$13,009.60",,,,,,
2016-03-28,203.61,203.24,,"$11,572.84",-$0.37,-0.1817%,,"$11,310.50",$0.49,0.2412%,,,,,"$13,113.29",,,,,,
2016-03-29,202.76,205.1208,,"$11,707.59",$2.36,1.1643%,,"$11,283.78",-$0.48,-0.2362%,,,,,"$13,058.54",,,,,,
2016-03-30,206.3,206.02,,"$11,691.70",-$0.28,-0.1357%,,"$11,348.65",$1.18,0.5749%,,,,,"$13,286.53",,,,,,
2016-03-31,205.91,205.52,,"$11,669.55",-$0.39,-0.1894%,,"$11,342.59",-$0.11,-0.0534%,,,,,"$13,261.42",,,,,,
2016-04-01,204.35,206.92,,"$11,816.31",$2.57,1.2576%,,"$11,278.02",-$1.17,-0.5693%,,,,,"$13,160.95",,,,,,
2016-04-04,206.83,206.25,,"$11,783.18",-$0.58,-0.2804%,,"$11,273.12",-$0.09,-0.0435%,,,,,"$13,320.67",,,,,,
2016-04-05,204.67,204.1892,,"$11,755.50",-$0.48,-0.2349%,,"$11,186.76",-$1.58,-0.7661%,,,,,"$13,181.55",,,,,,
2016-04-06,204.29,206.42,,"$11,878.07",$2.13,1.0426%,,"$11,192.28",$0.10,0.0494%,,,,,"$13,157.08",,,,,,
2016-04-07,205.14,203.95,,"$11,809.16",-$1.19,-0.5801%,,"$11,122.88",-$1.28,-0.6201%,,,,,"$13,211.82",,,,,,
2016-04-08,205.34,204.4992,,"$11,760.81",-$0.84,-0.4095%,,"$11,198.68",$1.39,0.6815%,,,,,"$13,224.71",,,,,,
2016-04-11,205.25,204.0201,,"$11,690.33",-$1.23,-0.5992%,,"$11,239.80",$0.75,0.3671%,,,,,"$13,218.91",,,,,,
2016-04-12,204.22,205.92,,"$11,787.65",$1.70,0.8324%,,"$11,250.81",$0.20,0.0980%,,,,,"$13,152.57",,,,,,
2016-04-13,207,208.0008,,"$11,844.64",$1.00,0.4835%,,"$11,309.82",$1.08,0.5245%,,,,,"$13,331.62",,,,,,
2016-04-14,208.07,208.01,,"$11,841.22",-$0.06,-0.0288%,,"$11,313.58",$0.07,0.0333%,,,,,"$13,400.53",,,,,,
2016-04-15,208.01,207.78,,"$11,828.13",-$0.23,-0.1106%,,"$11,313.58",$0.00,0.0000%,,,,,"$13,396.66",,,,,,
2016-04-18,207.14,209.2392,,"$11,948.00",$2.10,1.0134%,,"$11,278.73",-$0.64,-0.3080%,,,,,"$13,340.63",,,,,,
2016-04-19,209.74,209.9,,"$11,957.11",$0.16,0.0763%,,"$11,305.73",$0.50,0.2393%,,,,,"$13,508.08",,,,,,
2016-04-20,209.95,210.1,,"$11,965.66",$0.15,0.0714%,,"$11,308.42",$0.05,0.0238%,,,,,"$13,521.61",,,,,,
2016-04-21,210.12,208.97,,"$11,900.17",-$1.15,-0.5473%,,"$11,309.50",$0.02,0.0095%,,,,,"$13,532.56",,,,,,
2016-04-22,208.55,208.97,,"$11,924.13",$0.42,0.2014%,,"$11,286.77",-$0.42,-0.2010%,,,,,"$13,431.44",,,,,,
2016-04-25,208.26,208.61,,"$11,944.17",$0.35,0.1681%,,"$11,248.42",-$0.71,-0.3398%,,,,,"$13,412.76",,,,,,
2016-04-26,209.04,208.9192,,"$11,937.27",-$0.12,-0.0578%,,"$11,271.61",$0.43,0.2061%,,,,,"$13,463.00",,,,,,
2016-04-27,208.47,209.35,,"$11,987.66",$0.88,0.4221%,,"$11,247.37",-$0.45,-0.2150%,,,,,"$13,426.29",,,,,,
2016-04-28,208.46,207.4475,,"$11,929.44",-$1.01,-0.4857%,,"$11,199.55",-$0.89,-0.4251%,,,,,"$13,425.65",,,,,,
2016-04-29,206.72,206.3308,,"$11,906.98",-$0.39,-0.1883%,,"$11,160.28",-$0.73,-0.3507%,,,,,"$13,313.58",,,,,,
2016-05-02,206.92,207.97,,"$11,967.40",$1.05,0.5074%,,"$11,192.15",$0.59,0.2856%,,,,,"$13,326.46",,,,,,
2016-05-03,206.52,206.1592,,"$11,946.49",-$0.36,-0.1747%,,"$11,114.11",-$1.45,-0.6972%,,,,,"$13,300.70",,,,,,
2016-05-04,204.99,205.01,,"$11,947.65",$0.02,0.0098%,,"$11,051.08",-$1.17,-0.5671%,,,,,"$13,202.16",,,,,,
2016-05-05,205.56,204.97,,"$11,913.36",-$0.59,-0.2870%,,"$11,080.73",$0.55,0.2683%,,,,,"$13,238.87",,,,,,
2016-05-06,204.06,205.72,,"$12,010.28",$1.66,0.8135%,,"$11,031.54",-$0.91,-0.4440%,,,,,"$13,142.27",,,,,,
2016-05-09,205.57,205.8892,,"$12,028.93",$0.32,0.1553%,,"$11,023.49",-$0.15,-0.0729%,,,,,"$13,239.52",,,,,,
2016-05-10,206.72,208.45,,"$12,129.59",$1.73,0.8369%,,"$11,067.97",$0.83,0.4035%,,,,,"$13,313.58",,,,,,
2016-05-11,207.91,206.5,,"$12,047.33",-$1.41,-0.6782%,,"$11,039.30",-$0.54,-0.2591%,,,,,"$13,390.22",,,,,,
2016-05-12,207.29,206.56,,"$12,004.91",-$0.73,-0.3522%,,"$11,081.53",$0.79,0.3826%,,,,,"$13,350.29",,,,,,
2016-05-13,206.21,204.76,,"$11,920.49",-$1.45,-0.7032%,,"$11,062.76",-$0.35,-0.1694%,,,,,"$13,280.74",,,,,,
2016-05-16,204.96,206.78,,"$12,026.34",$1.82,0.8880%,,"$11,073.56",$0.20,0.0977%,,,,,"$13,200.23",,,,,,
2016-05-17,206.46,204.8508,,"$11,932.61",-$1.61,-0.7794%,,"$11,056.43",-$0.32,-0.1548%,,,,,"$13,296.84",,,,,,
2016-05-18,204.44,204.91,,"$11,960.04",$0.47,0.2299%,,"$11,034.25",-$0.41,-0.2005%,,,,,"$13,166.74",,,,,,
2016-05-19,204.06,204.2,,"$11,968.25",$0.14,0.0686%,,"$10,988.48",-$0.85,-0.4148%,,,,,"$13,142.27",,,,,,
2016-05-20,204.92,205.49,,"$12,001.54",$0.57,0.2782%,,"$11,027.23",$0.72,0.3526%,,,,,"$13,197.66",,,,,,
2016-05-23,205.51,205.21,,"$11,984.02",-$0.30,-0.1460%,,"$11,028.30",$0.02,0.0097%,,,,,"$13,235.65",,,,,,
2016-05-24,206.17,207.87,,"$12,082.83",$1.70,0.8246%,,"$11,079.89",$0.96,0.4678%,,,,,"$13,278.16",,,,,,
2016-05-25,208.67,209.28,,"$12,118.15",$0.61,0.2923%,,"$11,122.53",$0.80,0.3849%,,,,,"$13,439.17",,,,,,
2016-05-26,209.44,209.34,,"$12,112.37",-$0.10,-0.0477%,,"$11,131.04",$0.16,0.0765%,,,,,"$13,488.76",,,,,,
2016-05-27,209.53,210.24,,"$12,153.41",$0.71,0.3389%,,"$11,141.14",$0.19,0.0908%,,,,,"$13,494.56",,,,,,
2016-05-31,210.56,209.84,,"$12,111.85",-$0.72,-0.3419%,,"$11,158.10",$0.32,0.1522%,,,,,"$13,560.89",,,,,,
2016-06-01,209.12,210.27,,"$12,178.46",$1.15,0.5499%,,"$11,119.81",-$0.72,-0.3431%,,,,,"$13,468.15",,,,,,
2016-06-02,209.8,210.91,,"$12,242.89",$1.11,0.5291%,,"$11,094.96",-$0.47,-0.2235%,,,,,"$13,511.95",,,,,,
2016-06-03,210.25,210.28,,"$12,244.64",$0.03,0.0143%,,"$11,060.24",-$0.66,-0.3129%,,,,,"$13,540.93",,,,,,
2016-06-06,210.7,211.35,,"$12,282.41",$0.65,0.3085%,,"$11,082.33",$0.42,0.1997%,,,,,"$13,569.91",,,,,,
2016-06-07,211.525,211.68,,"$12,291.41",$0.16,0.0733%,,"$11,091.50",$0.18,0.0828%,,,,,"$13,623.04",,,,,,
2016-06-08,211.84,212.37,,"$12,322.16",$0.53,0.2502%,,"$11,099.89",$0.16,0.0756%,,,,,"$13,643.33",,,,,,
2016-06-09,211.51,212.08,,"$12,355.37",$0.57,0.2695%,,"$11,054.94",-$0.86,-0.4050%,,,,,"$13,622.08",,,,,,
2016-06-10,210.46,210.07,,"$12,332.48",-$0.39,-0.1853%,,"$10,970.49",-$1.62,-0.7639%,,,,,"$13,554.45",,,,,,
2016-06-13,209.36,208.4492,,"$12,278.82",-$0.91,-0.4350%,,"$10,933.42",-$0.71,-0.3380%,,,,,"$13,483.61",,,,,,
